#Id,Prefix
MARRUECOS_CELL,00212623
MARRUECOS_CELL,00212626
MARRUECOS_CELL,00212627
MARRUECOS_CELL,00212629
MARRUECOS_CELL,00212633
MARRUECOS_CELL,00212634
MARRUECOS_CELL,00212638
MARRUECOS_CELL,00212640
MARRUECOS_CELL,00212641
MARRUECOS_CELL,00212642
MARRUECOS_CELL,00212644
MARRUECOS_CELL,00212645
MARRUECOS_CELL,00212646
MARRUECOS_CELL,00212647
MARRUECOS_CELL,00212648
MARRUECOS_CELL,00212649
MARRUECOS_CELL,00212650
MARRUECOS_CELL,00212651
MARRUECOS_CELL,00212652
MARRUECOS_CELL,00212653
MARRUECOS_CELL,00212654
MARRUECOS_CELL,00212655
MARRUECOS_CELL,00212656
MARRUECOS_CELL,00212657
MARRUECOS_CELL,00212658
MARRUECOS_CELL,00212659
MARRUECOS_CELL,00212660
MARRUECOS_CELL,00212661
MARRUECOS_CELL,00212662
MARRUECOS_CELL,00212663
MARRUECOS_CELL,00212664
MARRUECOS_CELL,00212665
MARRUECOS_CELL,00212666
MARRUECOS_CELL,00212667
MARRUECOS_CELL,00212668
MARRUECOS_CELL,00212669
MARRUECOS_CELL,00212670
MARRUECOS_CELL,00212671
MARRUECOS_CELL,00212672
MARRUECOS_CELL,00212673
MARRUECOS_CELL,00212674
MARRUECOS_CELL,00212675
MARRUECOS_CELL,00212676
MARRUECOS_CELL,00212677
MARRUECOS_CELL,00212678
MARRUECOS_CELL,00212679
MARRUECOS_CELL,00212699
MARTINICA_ANTILLAS_FRANCESAS,00596
MARTINICA_ANTILLAS_FRANCESAS_CELL,00596696
MAURITANIA,00222
MAURITANIA_CELL,00222597
MAURITANIA_CELL,00222598
MAURITANIA_CELL,002226
MAURITANIA_CELL,0022271
MAURITANIA_CELL,0022274
MAURITANIA_CELL,0022275
MEXICO,0052
MEXICO,005233
MEXICO,005255
MEXICO,005281
MEXICO_CELL,00521
MICRONESIA,00691
MOLDAVIA,00373
MOLDAVIA_CELL,003736
MOLDAVIA_CELL,003737
MONACO,00377
MONACO_CELL,003774
MONACO_CELL,0037744
MONACO_CELL,0037745
MONACO_CELL,0037747
MONACO_CELL,003776
MONGOLIA,00976
MONGOLIA,0097691
MONGOLIA,0097696
MONGOLIA,0097699
MONTENEGRO,00382
MONTENEGRO_CELL,0038267
MONTENEGRO_CELL,0038268
MONTENEGRO_CELL,0038269
MONTSERRAT,001664
MONTSERRAT_CELL,0016644
MONTSERRAT_CELL,00166466
MOZAMBIQUE,00258
MOZAMBIQUE_CELL,0025882
MOZAMBIQUE_CELL,0025884
MYANMAR_BIRMANIA,0095
MYANMAR_BIRMANIA,00959
NAMIBIA,00264
NAMIBIA_CELL,0026481
NAURU,00674
NEPAL,00977
NEPAL_CELL,0097798
NICARAGUA,00505
NICARAGUA_CELL,0050540
NICARAGUA_CELL,0050541
NICARAGUA_CELL,0050542
NICARAGUA_CELL,0050545
NICARAGUA_CELL,0050546
NICARAGUA_CELL,0050547
NICARAGUA_CELL,0050550
NICARAGUA_CELL,0050555
NICARAGUA_CELL,0050556
NICARAGUA_CELL,0050557
NICARAGUA_CELL,0050558
NICARAGUA_CELL,005056
NICARAGUA_CELL,0050577
NICARAGUA_CELL,005058
NICARAGUA_CELL,005059
NIGER,00227
NIGER_CELL,0022721
NIGER_CELL,0022722
NIGER_CELL,0022723
NIGER_CELL,0022724
NIGER_CELL,0022725
NIGER_CELL,0022726
NIGER_CELL,0022727
NIGER_CELL,0022728
NIGER_CELL,0022729
NIGER_CELL,0022740
NIGER_CELL,0022742
NIGER_CELL,0022743
NIGER_CELL,0022746
NIGER_CELL,0022747
NIGER_CELL,0022748
NIGER_CELL,0022749
NIGER_CELL,0022750
NIGER_CELL,0022752
NIGER_CELL,0022753
NIGER_CELL,0022755
NIGER_CELL,0022756
NIGER_CELL,0022757
NIGER_CELL,0022758
NIGER_CELL,0022759
NIGER_CELL,0022780
NIGER_CELL,0022781
NIGER_CELL,0022782
NIGER_CELL,0022783
NIGER_CELL,0022784
NIGER_CELL,0022785
NIGER_CELL,0022787
NIGER_CELL,0022788
NIGER_CELL,0022789
NIGER_CELL,002279
NIGERIA,00234
NIGERIA,002341
NIGERIA_CELL,002341288
NIGERIA_CELL,002341320
NIGERIA_CELL,002341470
NIGERIA_CELL,002341471
NIGERIA_CELL,002341475
NIGERIA_CELL,002341476
NIGERIA_CELL,002341477
NIGERIA_CELL,002341478
NIGERIA_CELL,002341479
NIGERIA_CELL,002341497
NIGERIA_CELL,002341774
NIGERIA_CELL,002341775
NIGERIA_CELL,00234470
NIGERIA_CELL,00234703
NIGERIA_CELL,00234705
NIGERIA_CELL,00234706
NIGERIA_CELL,00234774
NIGERIA_CELL,00234775
NIGERIA_CELL,0023480
NIGERIA_CELL,00234802
NIGERIA_CELL,00234803
NIGERIA_CELL,00234804
NIGERIA_CELL,00234805
NIGERIA_CELL,00234806
NIGERIA_CELL,00234807
NIGERIA_CELL,00234815
NIGERIA_CELL,0023490
NIUE,00683
NORUEGA,0047
NORUEGA,00472
NORUEGA_CELL,004740
NORUEGA_CELL,004741
NORUEGA_CELL,0047412
NORUEGA_CELL,0047413
NORUEGA_CELL,004742
NORUEGA_CELL,004743
NORUEGA_CELL,004744
NORUEGA_CELL,004745
NORUEGA_CELL,004746
NORUEGA_CELL,0047470
NORUEGA_CELL,0047471
NORUEGA_CELL,0047472
NORUEGA_CELL,00474720
NORUEGA_CELL,00474721
NORUEGA_CELL,00474722
NORUEGA_CELL,0047473
NORUEGA_CELL,0047474
NORUEGA_CELL,0047475
NORUEGA_CELL,0047476
NORUEGA_CELL,0047477
NORUEGA_CELL,00474777
NORUEGA_CELL,00474778
NORUEGA_CELL,00474779
NORUEGA_CELL,0047478
NORUEGA_CELL,0047479
NORUEGA_CELL,0047480
NORUEGA_CELL,0047481
NORUEGA_CELL,0047482
NORUEGA_CELL,0047483
NORUEGA_CELL,00474830
NORUEGA_CELL,00474831
NORUEGA_CELL,00474832
NORUEGA_CELL,0047484
NORUEGA_CELL,0047485
NORUEGA_CELL,0047486
NORUEGA_CELL,0047487
NORUEGA_CELL,0047488
NORUEGA_CELL,00474880
NORUEGA_CELL,00474881
NORUEGA_CELL,00474882
NORUEGA_CELL,00474883
NORUEGA_CELL,0047489
NORUEGA_CELL,00474890
NORUEGA_CELL,00474891
NORUEGA_CELL,00474892
NORUEGA_CELL,00474893
NORUEGA_CELL,004749
NORUEGA_CELL,004790
NORUEGA_CELL,004791
NORUEGA_CELL,004792
NORUEGA_CELL,004793
NORUEGA_CELL,004794
NORUEGA_CELL,0047942
NORUEGA_CELL,00479442
NORUEGA_CELL,00479449
NORUEGA_CELL,004795
NORUEGA_CELL,004796
NORUEGA_CELL,0047966
NORUEGA_CELL,00479665
NORUEGA_CELL,00479666
NORUEGA_CELL,0047968
NORUEGA_CELL,004797
NORUEGA_CELL,004798
NORUEGA_CELL,004799
NORUEGA_CELL,0047998
NUEVA_CALEDONIA,00687
NUEVA_CALEDONIA_CELL,0068768
NUEVA_CALEDONIA_CELL,006877
NUEVA_CALEDONIA_CELL,006878
NUEVA_CALEDONIA_CELL,0068791
NUEVA_ZELANDA,0064
NUEVA_ZELANDA,00649
NUEVA_ZELANDA_CELL,00642
NUEVA_ZELANDA_CELL,0064800
NUEVA_ZELANDA_CELL,0064900
NUMERO_GRATUITO_INTERNACIONAL,00800
OMAN,00968
OMAN,009689
PAKISTAN,0092
PAKISTAN,009200
PAKISTAN,00920021
PAKISTAN,00920042
PAKISTAN,009221
PAKISTAN,009242
PAKISTAN_CELL,0092003
PAKISTAN_CELL,00923
PAKISTAN_CELL,0092300
PAKISTAN_CELL,0092301
PAKISTAN_CELL,0092302
PAKISTAN_CELL,0092303
PAKISTAN_CELL,0092306
PAKISTAN_CELL,0092307
PAKISTAN_CELL,0092308
PALAU,00680
PALESTINA,00970
PALESTINA_CELL,0097059
PANAMA,00507
PANAMA_CELL,0050750
PANAMA_CELL,0050758
PANAMA_CELL,0050759
PANAMA_CELL,005076
PAPUA_NUEVA_GUINEA,00675
PAPUA_NUEVA_GUINEA_CELL,00675644
PAPUA_NUEVA_GUINEA_CELL,0067569
PARAGUAY,00595
PARAGUAY,0059521
PARAGUAY_CELL,005959
PERU,0051
PERU,00511
PERU,00511810
PERU,00511820
PERU,00511830
PERU,00511875
PERU,00511876
PERU,00514181
PERU,00514182
PERU,00514183
PERU,00514281
PERU,00514282
PERU,00514283
PERU,00514381
PERU,00514382
PERU,00514383
PERU,00514481
PERU,00514482
PERU,00514483
PERU,00515181
PERU,00515182
PERU,00515183
PERU,00515281
PERU,00515282
PERU,00515283
PERU,00515381
PERU,00515382
PERU,00515383
PERU,00515481
PERU,00515482
PERU,00515483
PERU,00515681
PERU,00515682
PERU,00515683
PERU,00516181
PERU,00516182
PERU,00516183
PERU,00516281
PERU,00516282
PERU,00516283
PERU,00516381
PERU,00516382
PERU,00516383
PERU,00516481
PERU,00516482
PERU,00516483
PERU,00516581
PERU,00516582
PERU,00516583
PERU,00516681
PERU,00516682
PERU,00516683
PERU,00516781
PERU,00516782
PERU,00516783
PERU,00517281
PERU,00517282
PERU,00517283
PERU,00517381
PERU,00517382
PERU,00517383
PERU,00517481
PERU,00517482
PERU,00517483
PERU,00517681
PERU,00517682
PERU,00517683
PERU,00518281
PERU,00518282
PERU,00518283
PERU,00518381
PERU,00518382
PERU,00518383
PERU,00518481
PERU,00518482
PERU,00518483
PERU_CELL,005119
PERU_CELL,00511945
PERU_CELL,00511971
PERU_CELL,00511973
PERU_CELL,005119738
PERU_CELL,005119739
PERU_CELL,00511975
PERU_CELL,00511980
PERU_CELL,005119800
PERU_CELL,0051198000
PERU_CELL,0051198001
PERU_CELL,0051198002
PERU_CELL,005119801
PERU_CELL,005119802
PERU_CELL,005119803
PERU_CELL,00511981
PERU_CELL,005119816
PERU_CELL,005119817
PERU_CELL,005119818
PERU_CELL,005119819
PERU_CELL,00511985
PERU_CELL,00511986
PERU_CELL,00511987
PERU_CELL,00511988
PERU_CELL,00511989
PERU_CELL,0051199
PERU_CELL,00511991
PERU_CELL,00511992
PERU_CELL,00511993
PERU_CELL,005119940
PERU_CELL,005119941
PERU_CELL,005119942
PERU_CELL,005119943
PERU_CELL,005119946
PERU_CELL,005119947
PERU_CELL,005119948
PERU_CELL,005119949
PERU_CELL,00511997
PERU_CELL,005119981
PERU_CELL,005119982
PERU_CELL,0051199820
PERU_CELL,0051199821
PERU_CELL,005119983
PERU_CELL,0051419
PERU_CELL,0051419417
PERU_CELL,0051419418
PERU_CELL,0051419419
PERU_CELL,0051429
PERU_CELL,0051429420
PERU_CELL,0051429421
PERU_CELL,00514294230
PERU_CELL,00514294231
PERU_CELL,00514294232
PERU_CELL,00514294233
PERU_CELL,0051429424
PERU_CELL,0051429426
PERU_CELL,0051429427
PERU_CELL,0051429428
PERU_CELL,0051429429
PERU_CELL,0051439
PERU_CELL,0051439430
PERU_CELL,0051439431
PERU_CELL,0051439432
PERU_CELL,0051439433
PERU_CELL,0051439434
PERU_CELL,0051439435
PERU_CELL,0051439436
PERU_CELL,0051439437
PERU_CELL,00514394378
PERU_CELL,00514394379
PERU_CELL,0051439438
PERU_CELL,0051439439
PERU_CELL,00514394410
PERU_CELL,00514394430
PERU_CELL,00514394431
PERU_CELL,0051439444
PERU_CELL,0051439446
PERU_CELL,00514394480
PERU_CELL,00514394481
PERU_CELL,00514394482
PERU_CELL,00514394489
PERU_CELL,0051439449
PERU_CELL,0051449
PERU_CELL,0051449470
PERU_CELL,00514494710
PERU_CELL,0051449474
PERU_CELL,0051449475
PERU_CELL,0051449476
PERU_CELL,0051449477
PERU_CELL,0051449478
PERU_CELL,0051449479
PERU_CELL,0051449480
PERU_CELL,0051449481
PERU_CELL,0051449482
PERU_CELL,0051449483
PERU_CELL,0051449484
PERU_CELL,0051449485
PERU_CELL,0051449486
PERU_CELL,0051449487
PERU_CELL,0051449488
PERU_CELL,0051449489
PERU_CELL,0051449490
PERU_CELL,00514494907
PERU_CELL,00514494908
PERU_CELL,00514494909
PERU_CELL,0051449491
PERU_CELL,0051449492
PERU_CELL,0051449493
PERU_CELL,0051449494
PERU_CELL,0051449495
PERU_CELL,0051449496
PERU_CELL,0051449497
PERU_CELL,00514494978
PERU_CELL,00514494979
PERU_CELL,0051449498
PERU_CELL,0051449499
PERU_CELL,0051519
PERU_CELL,0051519500
PERU_CELL,00515195010
PERU_CELL,0051519503
PERU_CELL,0051519504
PERU_CELL,0051519505
PERU_CELL,0051519506
PERU_CELL,0051519507
PERU_CELL,0051519508
PERU_CELL,0051519509
PERU_CELL,0051519510
PERU_CELL,0051519511
PERU_CELL,0051519512
PERU_CELL,0051519513
PERU_CELL,0051519514
PERU_CELL,0051519515
PERU_CELL,0051519516
PERU_CELL,0051519517
PERU_CELL,0051519518
PERU_CELL,0051519519
PERU_CELL,0051529
PERU_CELL,005152952
PERU_CELL,00515295210
PERU_CELL,0051529523
PERU_CELL,0051529527
PERU_CELL,0051539
PERU_CELL,00515395310
PERU_CELL,00515395350
PERU_CELL,00515395352
PERU_CELL,00515395353
PERU_CELL,00515395354
PERU_CELL,00515395355
PERU_CELL,00515395356
PERU_CELL,0051539536
PERU_CELL,0051539537
PERU_CELL,0051539539
PERU_CELL,0051549
PERU_CELL,00515495710
PERU_CELL,0051549574
PERU_CELL,0051549575
PERU_CELL,0051549576
PERU_CELL,0051549577
PERU_CELL,0051549578
PERU_CELL,0051549579
PERU_CELL,0051549580
PERU_CELL,00515495805
PERU_CELL,00515495806
PERU_CELL,00515495807
PERU_CELL,00515495808
PERU_CELL,00515495809
PERU_CELL,0051549581
PERU_CELL,0051549582
PERU_CELL,0051549583
PERU_CELL,0051549584
PERU_CELL,0051549585
PERU_CELL,0051549586
PERU_CELL,0051549587
PERU_CELL,0051549588
PERU_CELL,0051549589
PERU_CELL,00515495895
PERU_CELL,00515495896
PERU_CELL,00515495897
PERU_CELL,00515495898
PERU_CELL,00515495899
PERU_CELL,005154959
PERU_CELL,0051549591
PERU_CELL,0051549592
PERU_CELL,00515495928
PERU_CELL,00515495929
PERU_CELL,0051549593
PERU_CELL,0051549597
PERU_CELL,0051569
PERU_CELL,00515695510
PERU_CELL,00515695550
PERU_CELL,0051569556
PERU_CELL,00515695570
PERU_CELL,00515695571
PERU_CELL,00515695572
PERU_CELL,0051569558
PERU_CELL,0051569559
PERU_CELL,005156956
PERU_CELL,0051569562
PERU_CELL,0051569563
PERU_CELL,0051569567
PERU_CELL,0051619
PERU_CELL,005161961
PERU_CELL,0051619617
PERU_CELL,0051619618
PERU_CELL,0051629
PERU_CELL,005162962
PERU_CELL,0051629623
PERU_CELL,0051629627
PERU_CELL,0051639
PERU_CELL,005163963
PERU_CELL,0051639637
PERU_CELL,0051649
PERU_CELL,005164954
PERU_CELL,0051649541
PERU_CELL,00516495470
PERU_CELL,00516495471
PERU_CELL,00516495472
PERU_CELL,00516495473
PERU_CELL,005164964
PERU_CELL,0051649641
PERU_CELL,0051649642
PERU_CELL,0051649643
PERU_CELL,0051659
PERU_CELL,005165965
PERU_CELL,0051659653
PERU_CELL,0051659657
PERU_CELL,0051669
PERU_CELL,005166966
PERU_CELL,0051669663
PERU_CELL,00516696640
PERU_CELL,00516696641
PERU_CELL,00516696642
PERU_CELL,00516696643
PERU_CELL,00516696644
PERU_CELL,0051669667
PERU_CELL,0051679
PERU_CELL,005167967
PERU_CELL,0051679677
PERU_CELL,0051729
PERU_CELL,005172972
PERU_CELL,00517297210
PERU_CELL,0051729727
PERU_CELL,0051739
PERU_CELL,0051739680
PERU_CELL,0051739681
PERU_CELL,0051739682
PERU_CELL,00517396820
PERU_CELL,0051739683
PERU_CELL,00517396836
PERU_CELL,00517396837
PERU_CELL,00517396838
PERU_CELL,00517396839
PERU_CELL,0051739684
PERU_CELL,0051739685
PERU_CELL,0051739686
PERU_CELL,0051739687
PERU_CELL,0051739688
PERU_CELL,0051739689
PERU_CELL,005173969
PERU_CELL,0051739693
PERU_CELL,0051739697
PERU_CELL,0051749
PERU_CELL,0051749772
PERU_CELL,0051749780
PERU_CELL,0051749781
PERU_CELL,00517497820
PERU_CELL,00517497825
PERU_CELL,00517497826
PERU_CELL,00517497827
PERU_CELL,00517497828
PERU_CELL,00517497829
PERU_CELL,0051749783
PERU_CELL,0051749784
PERU_CELL,0051749785
PERU_CELL,00517497860
PERU_CELL,0051749787
PERU_CELL,0051749788
PERU_CELL,0051749789
PERU_CELL,005174979
PERU_CELL,0051749793
PERU_CELL,0051749797
PERU_CELL,0051769
PERU_CELL,0051769700
PERU_CELL,0051769709
PERU_CELL,005176976
PERU_CELL,0051769762
PERU_CELL,0051769763
PERU_CELL,0051829
PERU_CELL,005182982
PERU_CELL,0051829823
PERU_CELL,0051829827
PERU_CELL,0051839
PERU_CELL,005183983
PERU_CELL,0051839837
PERU_CELL,0051849
PERU_CELL,00518497410
PERU_CELL,0051849742
PERU_CELL,0051849743
PERU_CELL,0051849744
PERU_CELL,0051849747
PERU_CELL,0051849748
PERU_CELL,0051849749
PERU_CELL,005184984
PERU_CELL,0051849841
PERU_CELL,0051849842
PERU_CELL,0051849843
PERU_CELL,0051849844
PERU_CELL,0051849847
PERU_CELL,00519
PERU_CELL,00519417
PERU_CELL,00519418
PERU_CELL,00519419
PERU_CELL,00519420
PERU_CELL,00519421
PERU_CELL,005194230
PERU_CELL,005194231
PERU_CELL,005194232
PERU_CELL,005194233
PERU_CELL,00519424
PERU_CELL,00519426
PERU_CELL,00519427
PERU_CELL,00519428
PERU_CELL,00519429
PERU_CELL,00519430
PERU_CELL,00519431
PERU_CELL,00519432
PERU_CELL,00519433
PERU_CELL,00519434
PERU_CELL,00519435
PERU_CELL,00519436
PERU_CELL,00519437
PERU_CELL,005194378
PERU_CELL,005194379
PERU_CELL,00519438
PERU_CELL,00519439
PERU_CELL,005194410
PERU_CELL,005194430
PERU_CELL,005194431
PERU_CELL,00519444
PERU_CELL,00519446
PERU_CELL,005194480
PERU_CELL,005194481
PERU_CELL,005194482
PERU_CELL,005194489
PERU_CELL,00519449
PERU_CELL,0051945
PERU_CELL,00519470
PERU_CELL,005194710
PERU_CELL,00519474
PERU_CELL,00519475
PERU_CELL,00519476
PERU_CELL,00519477
PERU_CELL,00519478
PERU_CELL,00519479
PERU_CELL,00519480
PERU_CELL,00519481
PERU_CELL,00519482
PERU_CELL,00519483
PERU_CELL,00519484
PERU_CELL,00519485
PERU_CELL,00519486
PERU_CELL,00519487
PERU_CELL,00519488
PERU_CELL,00519489
PERU_CELL,00519490
PERU_CELL,005194907
PERU_CELL,005194908
PERU_CELL,005194909
PERU_CELL,00519491
PERU_CELL,00519492
PERU_CELL,00519493
PERU_CELL,00519494
PERU_CELL,00519495
PERU_CELL,00519496
PERU_CELL,00519497
PERU_CELL,005194978
PERU_CELL,005194979
PERU_CELL,00519498
PERU_CELL,00519499
PERU_CELL,00519500
PERU_CELL,005195010
PERU_CELL,00519503
PERU_CELL,00519504
PERU_CELL,00519505
PERU_CELL,00519506
PERU_CELL,00519507
PERU_CELL,00519508
PERU_CELL,00519509
PERU_CELL,00519510
PERU_CELL,00519511
PERU_CELL,00519512
PERU_CELL,00519513
PERU_CELL,00519514
PERU_CELL,00519515
PERU_CELL,00519516
PERU_CELL,00519517
PERU_CELL,00519518
PERU_CELL,00519519
PERU_CELL,0051952
PERU_CELL,005195210
PERU_CELL,00519523
PERU_CELL,00519527
PERU_CELL,005195310
PERU_CELL,005195350
PERU_CELL,005195352
PERU_CELL,005195353
PERU_CELL,005195354
PERU_CELL,005195355
PERU_CELL,005195356
PERU_CELL,00519536
PERU_CELL,00519537
PERU_CELL,00519539
PERU_CELL,0051954
PERU_CELL,00519541
PERU_CELL,005195470
PERU_CELL,005195471
PERU_CELL,005195472
PERU_CELL,005195473
PERU_CELL,005195510
PERU_CELL,005195550
PERU_CELL,00519556
PERU_CELL,005195570
PERU_CELL,005195571
PERU_CELL,005195572
PERU_CELL,00519558
PERU_CELL,00519559
PERU_CELL,0051956
PERU_CELL,00519562
PERU_CELL,00519563
PERU_CELL,00519567
PERU_CELL,005195710
PERU_CELL,00519574
PERU_CELL,00519575
PERU_CELL,00519576
PERU_CELL,00519577
PERU_CELL,00519578
PERU_CELL,00519579
PERU_CELL,00519580
PERU_CELL,005195805
PERU_CELL,005195806
PERU_CELL,005195807
PERU_CELL,005195808
PERU_CELL,005195809
PERU_CELL,00519581
PERU_CELL,00519582
PERU_CELL,00519583
PERU_CELL,00519584
PERU_CELL,00519585
PERU_CELL,00519586
PERU_CELL,00519587
PERU_CELL,00519588
PERU_CELL,00519589
PERU_CELL,005195895
PERU_CELL,005195896
PERU_CELL,005195897
PERU_CELL,005195898
PERU_CELL,005195899
PERU_CELL,0051959
PERU_CELL,00519591
PERU_CELL,00519592
PERU_CELL,005195928
PERU_CELL,005195929
PERU_CELL,00519593
PERU_CELL,00519597
PERU_CELL,0051961
PERU_CELL,00519617
PERU_CELL,00519618
PERU_CELL,0051962
PERU_CELL,00519623
PERU_CELL,00519627
PERU_CELL,0051963
PERU_CELL,00519637
PERU_CELL,0051964
PERU_CELL,00519641
PERU_CELL,00519642
PERU_CELL,00519643
PERU_CELL,0051965
PERU_CELL,00519653
PERU_CELL,00519657
PERU_CELL,0051966
PERU_CELL,00519663
PERU_CELL,005196640
PERU_CELL,005196641
PERU_CELL,005196642
PERU_CELL,005196643
PERU_CELL,005196644
PERU_CELL,00519667
PERU_CELL,0051967
PERU_CELL,00519677
PERU_CELL,00519680
PERU_CELL,00519681
PERU_CELL,00519682
PERU_CELL,005196820
PERU_CELL,00519683
PERU_CELL,005196836
PERU_CELL,005196837
PERU_CELL,005196838
PERU_CELL,005196839
PERU_CELL,00519684
PERU_CELL,00519685
PERU_CELL,00519686
PERU_CELL,00519687
PERU_CELL,00519688
PERU_CELL,00519689
PERU_CELL,0051969
PERU_CELL,00519693
PERU_CELL,00519697
PERU_CELL,00519700
PERU_CELL,00519709
PERU_CELL,0051971
PERU_CELL,0051972
PERU_CELL,005197210
PERU_CELL,00519727
PERU_CELL,0051973
PERU_CELL,00519738
PERU_CELL,00519739
PERU_CELL,005197410
PERU_CELL,00519742
PERU_CELL,00519743
PERU_CELL,00519744
PERU_CELL,00519747
PERU_CELL,00519748
PERU_CELL,00519749
PERU_CELL,0051975
PERU_CELL,0051976
PERU_CELL,00519762
PERU_CELL,00519763
PERU_CELL,00519772
PERU_CELL,00519780
PERU_CELL,00519781
PERU_CELL,005197820
PERU_CELL,005197825
PERU_CELL,005197826
PERU_CELL,005197827
PERU_CELL,005197828
PERU_CELL,005197829
PERU_CELL,00519783
PERU_CELL,00519784
PERU_CELL,00519785
PERU_CELL,005197860
PERU_CELL,00519787
PERU_CELL,00519788
PERU_CELL,00519789
PERU_CELL,0051979
PERU_CELL,00519793
PERU_CELL,00519797
PERU_CELL,0051980
PERU_CELL,00519800
PERU_CELL,005198000
PERU_CELL,005198001
PERU_CELL,005198002
PERU_CELL,00519801
PERU_CELL,00519802
PERU_CELL,00519803
PERU_CELL,0051981
PERU_CELL,00519816
PERU_CELL,00519817
PERU_CELL,00519818
PERU_CELL,00519819
PERU_CELL,0051982
PERU_CELL,00519823
PERU_CELL,00519827
PERU_CELL,0051983
PERU_CELL,00519837
PERU_CELL,0051984
PERU_CELL,00519841
PERU_CELL,00519842
PERU_CELL,00519843
PERU_CELL,00519844
PERU_CELL,00519847
PERU_CELL,0051985
PERU_CELL,0051986
PERU_CELL,0051987
PERU_CELL,0051988
PERU_CELL,0051989
PERU_CELL,005199
PERU_CELL,0051991
PERU_CELL,0051992
PERU_CELL,0051993
PERU_CELL,00519940
PERU_CELL,00519941
PERU_CELL,00519942
PERU_CELL,00519943
PERU_CELL,00519946
PERU_CELL,00519947
PERU_CELL,00519948
PERU_CELL,00519949
PERU_CELL,0051997
PERU_CELL,00519981
PERU_CELL,00519982
PERU_CELL,005199820
PERU_CELL,005199821
PERU_CELL,00519983
POLINESIA_FRANCESA_TAHITI,00689
POLINESIA_FRANCESA_TAHITI,0068920
POLINESIA_FRANCESA_TAHITI,0068921
POLINESIA_FRANCESA_TAHITI,0068922
POLINESIA_FRANCESA_TAHITI,0068923
POLINESIA_FRANCESA_TAHITI,0068924
POLINESIA_FRANCESA_TAHITI,0068925
POLINESIA_FRANCESA_TAHITI,0068926
POLINESIA_FRANCESA_TAHITI,0068927
POLINESIA_FRANCESA_TAHITI,006897
POLONIA,0048
POLONIA,004822
POLONIA_CELL,004850
POLONIA_CELL,004851
POLONIA_CELL,0048600
POLONIA_CELL,0048601
POLONIA_CELL,0048602
POLONIA_CELL,0048603
POLONIA_CELL,0048604
POLONIA_CELL,0048605
POLONIA_CELL,0048606
POLONIA_CELL,0048607
POLONIA_CELL,0048608
POLONIA_CELL,0048609
POLONIA_CELL,004864
POLONIA_CELL,004866
POLONIA_CELL,0048660
POLONIA_CELL,0048661
POLONIA_CELL,0048662
POLONIA_CELL,0048663
POLONIA_CELL,0048664
POLONIA_CELL,0048665
POLONIA_CELL,0048667
POLONIA_CELL,0048668
POLONIA_CELL,0048669
POLONIA_CELL,0048690
POLONIA_CELL,0048691
POLONIA_CELL,0048692
POLONIA_CELL,0048693
POLONIA_CELL,0048694
POLONIA_CELL,0048695
POLONIA_CELL,0048696
POLONIA_CELL,0048697
POLONIA_CELL,0048698
POLONIA_CELL,0048699
POLONIA_CELL,004878
POLONIA_CELL,0048780
POLONIA_CELL,0048781
POLONIA_CELL,0048783
POLONIA_CELL,0048785
POLONIA_CELL,0048787
POLONIA_CELL,0048788
POLONIA_CELL,0048789
POLONIA_CELL,004879
POLONIA_CELL,0048799
POLONIA_CELL,004888
POLONIA_CELL,0048880
POLONIA_CELL,0048885
POLONIA_CELL,0048886
POLONIA_CELL,0048887
POLONIA_CELL,0048888
POLONIA_CELL,0048889
POLONIA_CELL,004890
PORTUGAL,00351
PORTUGAL,003512920
PORTUGAL,003512921
PORTUGAL,003512922
PORTUGAL,003512924
PORTUGAL,003512927
PORTUGAL,003512950
PORTUGAL,003512951
PORTUGAL,003512952
PORTUGAL,003512953
PORTUGAL,003512957
PORTUGAL,003512960
PORTUGAL,003512961
PORTUGAL,003512962
PORTUGAL,003512967
PORTUGAL_CELL,003516
PORTUGAL_CELL,003519
PORTUGAL_CELL,003511
PUERTO_RICO,001787
PUERTO_RICO,001939
QATAR,00974
QATAR_CELL,0097428
QATAR_CELL,009745
QATAR_CELL,0097465
QATAR_CELL,0097466
QATAR_CELL,0097467
REP_CONGO,00242
REP_CONGO_CELL,0024241
REP_CONGO_CELL,0024242
REP_CONGO_CELL,002425
REP_CONGO_CELL,002426
REP_CONGO_CELL,002427
REP_CONGO_CELL,0024288
REINO_UNIDO,0044
REINO_UNIDO,0044171
REINO_UNIDO,0044181
REINO_UNIDO,004420
REINO_UNIDO_CELL,00447400
REINO_UNIDO_CELL,00447401
REINO_UNIDO_CELL,00447402
REINO_UNIDO_CELL,00447403
REINO_UNIDO_CELL,00447407
REINO_UNIDO_CELL,00447409
REINO_UNIDO_CELL,00447410
REINO_UNIDO_CELL,00447411
REINO_UNIDO_CELL,00447412
REINO_UNIDO_CELL,00447413
REINO_UNIDO_CELL,00447414
REINO_UNIDO_CELL,004474170
REINO_UNIDO_CELL,00447500
REINO_UNIDO_CELL,00447501
REINO_UNIDO_CELL,00447502
REINO_UNIDO_CELL,00447503
REINO_UNIDO_CELL,00447504
REINO_UNIDO_CELL,00447505
REINO_UNIDO_CELL,00447506
REINO_UNIDO_CELL,00447507
REINO_UNIDO_CELL,00447508
REINO_UNIDO_CELL,0044751
REINO_UNIDO_CELL,00447521
REINO_UNIDO_CELL,00447522
